id,status,time,card_type,city,amount,fees,discount,balance_before,is_weekend
9335,pending,2024-02-13 00:35:00,micro,Kashan,2658315,3467,7522,4079767,0
9336,processing,2024-11-20 13:23:00,visa,Rasht,2942539,4640,12882,6391792,0
9337,reversed,2024-04-16 00:02:00,micro,Kermanshah,4084799,5246,19437,4520437,0
9338,pending,2024-11-08 19:58:00,micro,Kashan,388972,1188,14983,2295209,0
9339,processing,2024-12-07 18:43:00,virtual,Shiraz,1494812,3297,10474,7840330,0
9340,processing,2024-07-04 20:42:00,micro,Sanandaj,465614,757,3777,4083156,1
9341,failed,2024-12-20 08:06:00,debit,Bandar Abbas,3454447,1963,5270,7878430,1
9342,pending,2024-11-08 11:05:00,debit,Qazvin,1253567,2203,21905,5362898,1
9343,reversed,2024-08-03 11:45:00,visa,Isfahan,4995682,4271,15713,6847206,1
9344,success,2024-06-26 14:17:00,credit,Rasht,1807978,2058,13189,7559487,0
9345,success,2024-12-29 20:52:00,visa,Hamadan,3162240,3900,27512,8375203,0
9346,processing,2024-02-01 19:45:00,virtual,Kashan,4277927,4296,7120,8901969,1
9347,failed,2024-01-31 13:00:00,nano,Qazvin,1952048,5354,24498,2867946,0
9348,pending,2024-09-04 03:43:00,shaparak,Arak,2705608,4482,5707,9620417,0
9349,reversed,2024-08-19 23:17:00,virtual,Urmia,2344843,2489,11649,8682069,0
9350,processing,2024-01-03 14:38:00,credit,Rasht,1424255,1300,3327,8024450,1
9351,reversed,2024-06-11 06:13:00,gift,Qom,1019431,4289,13380,3399277,0
9352,success,2024-11-26 08:52:00,nano,Kermanshah,3659532,3678,3,6747051,0
9353,failed,2024-04-14 20:28:00,credit,Sanandaj,4162217,3223,3414,5464859,1
9354,processing,2024-12-18 13:53:00,credit,Qom,3323020,6247,27516,6697178,0
9355,reversed,2024-02-21 20:24:00,micro,Kermanshah,4864594,4479,22633,10118541,1
9356,reversed,2024-07-08 05:06:00,shaparak,Kermanshah,3804886,2538,19897,10613364,1
9357,reversed,2024-02-19 07:13:00,gift,Arak,2064890,4746,16334,8564528,1
9358,processing,2024-09-16 02:24:00,prepaid,Shiraz,3903810,4478,16925,8453505,1
9359,reversed,2024-09-04 13:30:00,gift,Ahvaz,4059797,5214,1555,5327647,0
9360,reversed,2024-06-30 02:15:00,shaparak,Shiraz,4223973,4985,18807,4840707,0
9361,reversed,2024-11-09 12:36:00,virtual,Isfahan,56043,693,10852,2879959,1
9362,failed,2024-07-21 02:58:00,nano,Kerman,3092574,1384,4682,5699959,1
9363,reversed,2024-10-26 21:14:00,debit,Rasht,1079006,1401,14819,4013488,0
9364,reversed,2024-11-07 09:04:00,gift,Tabriz,836480,4949,9485,5102295,1
9365,pending,2024-11-30 08:31:00,mastercard,Karaj,3777176,3166,10662,5465933,1
9366,success,2024-05-27 07:24:00,nano,Yazd,4808725,5221,4602,9546717,1
9367,pending,2024-03-12 10:49:00,credit,Isfahan,4052476,3499,3898,4382409,1
9368,reversed,2024-09-25 10:18:00,credit,Shiraz,1493746,1087,26170,6532148,0
9369,processing,2024-05-18 07:15:00,prepaid,Mashhad,4255838,1011,9986,9264956,0
9370,reversed,2024-05-25 03:19:00,prepaid,Karaj,3382434,6445,26688,4679878,1
9371,reversed,2024-11-22 13:53:00,virtual,Hamadan,4857048,2595,27074,7915019,1
9372,failed,2024-07-28 12:01:00,shaparak,Qazvin,1317095,1742,8805,4991065,0
9373,reversed,2024-11-21 23:48:00,debit,Kermanshah,105056,1024,3099,4034235,0
9374,processing,2024-08-03 10:57:00,nano,Urmia,3720847,6904,10336,5788640,0
9375,failed,2024-10-22 01:49:00,mastercard,Karaj,3330578,1774,10530,8073425,1
9376,processing,2024-07-16 09:18:00,prepaid,Mashhad,2079309,4136,26427,4163960,1
9377,failed,2024-02-19 22:03:00,debit,Kashan,788791,2748,1522,7206027,1
9378,reversed,2024-10-01 15:47:00,debit,Karaj,3877784,6850,10676,4887172,1
9379,processing,2024-10-19 23:59:00,shaparak,Qazvin,2770223,999,9058,6763330,0
9380,success,2024-02-14 01:08:00,shaparak,Sanandaj,2673065,4935,12639,5906457,0
9381,reversed,2024-08-03 07:45:00,micro,Karaj,4082957,2288,8171,8267772,0
9382,pending,2024-12-29 23:19:00,credit,Kermanshah,801301,3903,15640,3210677,0
9383,pending,2024-10-18 19:30:00,credit,Isfahan,2759196,433,19344,8084663,1
9384,reversed,2024-07-30 20:51:00,virtual,Kashan,3135804,3680,16894,7023279,0
9385,success,2024-05-11 07:00:00,debit,Mashhad,2865806,3705,12602,4934097,1
9386,pending,2024-12-09 22:46:00,shaparak,Qazvin,512954,3063,8798,5476153,1
9387,pending,2024-08-25 12:22:00,credit,Urmia,4643689,5581,7952,9778213,0
9388,reversed,2024-07-13 17:04:00,micro,Bandar Abbas,962377,1056,26720,6522129,0
9389,reversed,2024-08-06 16:03:00,debit,Hamadan,2863866,3556,6923,7148956,1
9390,success,2024-04-17 16:49:00,prepaid,Kermanshah,366408,6029,10472,3740049,1
9391,processing,2024-09-02 01:06:00,mastercard,Qom,1660244,3262,20605,4984687,0
9392,pending,2024-07-09 17:26:00,credit,Arak,4419013,2315,21344,8820598,0
9393,success,2024-09-20 12:10:00,nano,Shiraz,483578,6559,29276,5402036,1
9394,success,2024-06-29 02:12:00,virtual,Isfahan,1282875,1538,24411,5446964,1
9395,processing,2024-04-17 05:25:00,shaparak,Hamadan,902374,4394,28849,4647596,1
9396,processing,2024-11-17 17:13:00,credit,Hamadan,492094,6811,9947,5793505,1
9397,success,2024-03-19 20:01:00,shaparak,Urmia,3108769,3141,9945,8568680,0
9398,success,2024-12-01 19:00:00,nano,Mashhad,487681,236,7738,5052975,1
9399,failed,2024-04-09 01:04:00,prepaid,Kashan,81642,4335,10908,3588346,1
9400,success,2024-02-29 13:01:00,micro,Kermanshah,3978033,6969,9118,6424964,0
9401,pending,2024-04-30 20:40:00,virtual,Kerman,4129426,6983,7337,9263008,0
9402,pending,2024-11-28 08:20:00,virtual,Yazd,2732324,6900,7876,9124134,1
9403,failed,2024-11-22 08:44:00,virtual,Shiraz,3819839,6722,9006,10525651,1
9404,processing,2024-06-07 19:28:00,virtual,Qazvin,1643243,5926,1185,6336402,0
9405,reversed,2024-07-06 11:25:00,debit,Urmia,2094791,3056,12270,2600087,0
9406,pending,2024-12-22 15:13:00,prepaid,Ahvaz,940443,2635,17139,6076239,0
9407,success,2024-07-21 23:20:00,virtual,Kashan,664351,3960,15511,3616973,1
9408,processing,2024-05-24 22:39:00,gift,Tabriz,1472722,1078,6240,8349747,0
9409,success,2024-10-23 05:29:00,mastercard,Rasht,1366571,4338,28663,4330683,1
9410,pending,2024-05-02 19:57:00,shaparak,Ahvaz,3200425,4776,21356,6197376,1
9411,pending,2024-11-12 10:17:00,nano,Tabriz,196627,4990,24427,2786542,1
9412,pending,2024-08-15 05:41:00,shaparak,Ahvaz,4780389,4,19795,9872234,1
9413,success,2024-10-31 17:43:00,shaparak,Hamadan,3524301,6232,29845,6388622,1
9414,processing,2024-12-21 22:50:00,prepaid,Urmia,4216354,5866,6363,10496257,0
9415,processing,2024-07-03 06:08:00,mastercard,Mashhad,1633076,6735,22406,6250970,0
9416,reversed,2024-03-10 23:27:00,nano,Shiraz,62620,1508,1891,5718341,0
9417,success,2024-01-09 12:24:00,prepaid,Ahvaz,1738655,549,21444,3201819,1
9418,success,2024-08-01 19:00:00,visa,Qom,2643615,3885,24578,2724925,1
9419,success,2024-04-06 23:38:00,shaparak,Sanandaj,2328776,1505,5851,8926341,0
9420,reversed,2024-04-01 07:39:00,micro,Rasht,2049223,6056,1277,7908359,0
9421,success,2024-05-31 05:27:00,mastercard,Tehran,93314,4306,7736,4674065,1
9422,pending,2024-04-23 08:25:00,nano,Sanandaj,2820423,4042,28581,5375043,1
9423,pending,2024-11-07 00:06:00,visa,Kermanshah,4123455,2741,18103,10274750,1
9424,reversed,2024-01-26 11:21:00,gift,Qazvin,4952746,6667,9401,11137886,1
9425,processing,2024-07-07 02:02:00,gift,Qom,1431968,1121,26593,7276111,0
9426,reversed,2024-11-03 10:17:00,mastercard,Qom,3560069,862,29108,5133904,0
9427,reversed,2024-01-07 12:05:00,visa,Urmia,1457501,2067,9986,4095942,1
9428,pending,2024-09-25 10:31:00,visa,Karaj,3946908,5817,20113,6746375,1
9429,processing,2024-05-01 01:16:00,shaparak,Kerman,3159266,3357,4825,8423244,0
9430,failed,2024-03-23 07:31:00,credit,Tehran,4502173,5835,16834,11282175,0
9431,success,2024-11-10 18:58:00,mastercard,Hamadan,2416918,5663,18380,3713872,0
9432,pending,2024-04-10 20:48:00,micro,Rasht,2332704,2839,13754,6771461,1
9433,processing,2024-10-27 07:05:00,visa,Ahvaz,687584,1405,9235,2819661,1
9434,pending,2024-11-23 01:46:00,nano,Arak,4118137,1260,21317,8520983,1
9435,processing,2024-01-08 16:05:00,prepaid,Yazd,2253394,6535,6288,3773192,1
9436,failed,2024-10-06 21:58:00,mastercard,Kerman,3398436,6301,27477,10379386,1
9437,success,2024-11-20 01:06:00,prepaid,Rasht,3041732,5447,10846,4554752,1
9438,success,2024-05-12 07:29:00,prepaid,Isfahan,1285566,4755,29152,6537059,0
9439,processing,2024-02-09 17:52:00,nano,Qom,4398407,4790,21839,7238774,1
9440,processing,2024-12-13 06:19:00,credit,Mashhad,1054713,3501,27444,4702023,0
9441,pending,2024-10-25 11:07:00,debit,Yazd,2838153,3520,6840,9059449,0
9442,pending,2024-10-15 17:09:00,nano,Qazvin,1051125,3764,25862,7648722,0
9443,success,2024-04-10 17:37:00,visa,Qazvin,2838219,1246,6565,4209616,1
9444,success,2024-06-10 20:43:00,nano,Karaj,2509157,6923,596,4246644,0
9445,success,2024-02-01 03:25:00,credit,Ahvaz,2986957,4456,25095,7030927,1
9446,processing,2024-12-16 11:07:00,credit,Kerman,3145833,5344,16165,9090705,0
9447,success,2024-02-11 20:28:00,prepaid,Rasht,4549248,6719,17215,7882165,0
9448,reversed,2024-12-03 05:02:00,prepaid,Sanandaj,3395427,1878,8201,4597050,0
9449,failed,2024-02-06 00:11:00,debit,Karaj,3147628,5800,7441,6655561,0
9450,pending,2024-10-24 19:19:00,mastercard,Karaj,4735213,6112,398,8855208,0
9451,failed,2024-07-06 02:39:00,visa,Tabriz,4135926,3060,10183,9409433,1
9452,reversed,2024-08-21 07:16:00,nano,Kerman,3165627,4150,12960,5270086,0
9453,failed,2024-02-05 21:31:00,gift,Qom,3976131,3606,27255,7028172,0
9454,processing,2024-03-16 20:35:00,shaparak,Sanandaj,1758895,2937,26491,5994000,1
9455,success,2024-12-02 12:59:00,debit,Karaj,2451138,2623,7937,8026111,0
9456,pending,2024-12-21 17:57:00,visa,Ahvaz,1668950,710,29420,6435955,0
9457,pending,2024-05-13 12:27:00,virtual,Isfahan,4062911,2268,3273,5341414,0
9458,success,2024-04-05 06:12:00,credit,Rasht,431519,5288,2170,5768736,1
9459,reversed,2024-01-14 08:25:00,gift,Ahvaz,4291202,5770,18028,7038142,1
9460,reversed,2024-02-10 11:11:00,mastercard,Sanandaj,194066,135,25391,4337686,0
9461,failed,2024-03-15 05:39:00,visa,Qazvin,4290165,1068,18697,6866457,0
9462,processing,2024-08-11 20:08:00,nano,Bandar Abbas,2678056,3325,20450,8559768,1
9463,success,2024-05-22 06:18:00,shaparak,Isfahan,1436899,5717,9506,2645626,1
9464,failed,2024-10-03 03:06:00,nano,Rasht,1889748,5959,27258,3079178,0
9465,reversed,2024-10-16 19:59:00,gift,Isfahan,790435,5542,4560,1374610,0
9466,processing,2024-11-28 02:28:00,micro,Mashhad,1952922,4785,20232,6329447,0
9467,reversed,2024-09-27 18:17:00,shaparak,Yazd,2088602,602,25519,6132637,1
9468,processing,2024-04-21 14:58:00,debit,Qazvin,4139728,3906,4651,9325274,0
9469,processing,2024-10-27 05:10:00,visa,Shiraz,556621,4003,19048,1281947,1
9470,processing,2024-08-23 01:45:00,visa,Shiraz,2996562,87,15536,6607677,0
9471,reversed,2024-11-27 19:36:00,credit,Mashhad,498870,2835,21282,3296722,1
9472,reversed,2024-06-25 17:29:00,visa,Yazd,1735956,3921,12010,7283549,1
9473,pending,2024-08-14 02:03:00,nano,Kermanshah,1657202,581,16494,5138449,1
9474,pending,2024-05-03 21:48:00,micro,Rasht,3930155,6472,7918,8027336,0
9475,reversed,2024-06-26 04:26:00,visa,Rasht,4725795,4030,14552,5712571,1
9476,pending,2024-01-01 03:17:00,gift,Sanandaj,2193937,898,23481,4020248,1
9477,reversed,2024-04-23 09:05:00,shaparak,Shiraz,4919108,2723,25628,10664616,1
9478,processing,2024-01-23 08:10:00,virtual,Mashhad,871908,5784,10791,7042109,0
9479,failed,2024-04-12 02:50:00,nano,Tabriz,819050,701,13061,3204539,1
9480,failed,2024-05-20 22:52:00,prepaid,Tehran,203320,4306,26022,1748735,0
9481,pending,2024-07-26 22:45:00,gift,Arak,3298756,2898,25061,5474367,1
9482,reversed,2024-07-02 05:34:00,nano,Yazd,1715332,3934,26559,3379943,0
9483,success,2024-12-05 18:02:00,mastercard,Bandar Abbas,2494063,2280,18392,2923410,1
9484,processing,2024-08-17 16:06:00,credit,Sanandaj,4139294,62,3722,4539677,0
9485,reversed,2024-03-17 23:02:00,micro,Isfahan,1573747,420,2585,6247688,1
9486,failed,2024-08-06 16:48:00,shaparak,Qazvin,1102751,3042,12717,6727778,1
9487,processing,2024-01-06 00:23:00,gift,Sanandaj,2572102,3247,3308,6942036,0
9488,reversed,2024-07-04 08:53:00,mastercard,Isfahan,1618762,5325,21270,6722375,1
9489,success,2024-06-27 07:47:00,debit,Rasht,2010618,1379,6221,7918474,1
9490,failed,2024-05-22 12:56:00,visa,Rasht,3713485,1713,3098,5183041,1
9491,reversed,2024-04-30 02:03:00,mastercard,Kerman,4779061,2526,8636,9980485,0
9492,reversed,2024-07-19 08:43:00,nano,Yazd,1837848,6028,6471,7621836,0
9493,processing,2024-02-06 15:02:00,gift,Ahvaz,176723,5249,24253,4549027,1
9494,failed,2024-07-08 05:19:00,nano,Qom,3081399,3722,9270,8295037,0
9495,failed,2024-01-28 01:53:00,micro,Tehran,3354774,774,18121,4343354,1
9496,success,2024-03-18 23:15:00,mastercard,Isfahan,2801753,3619,8385,4919412,0
9497,failed,2024-12-15 18:58:00,debit,Kashan,4386820,379,7210,7847189,1
9498,pending,2024-11-12 00:44:00,mastercard,Ahvaz,450746,3809,16637,6220695,0
9499,success,2024-11-17 08:37:00,shaparak,Tabriz,4313257,2740,11804,10481828,0
9500,reversed,2024-05-04 22:07:00,gift,Kerman,130693,1482,17027,6527489,1
9501,processing,2024-11-27 10:48:00,micro,Karaj,1387017,734,17207,8345603,0
9502,processing,2024-05-22 14:31:00,prepaid,Bandar Abbas,711063,1957,20110,2110739,1
9503,success,2024-04-18 04:44:00,shaparak,Mashhad,2599687,5485,9927,8586587,1
9504,failed,2024-08-06 13:22:00,credit,Kerman,4534415,6795,22897,7078859,0
9505,success,2024-08-06 17:46:00,gift,Kermanshah,1035418,1758,11713,6660114,1
9506,success,2024-10-23 11:16:00,mastercard,Arak,4869681,5059,19677,5408669,0
9507,pending,2024-01-26 13:46:00,shaparak,Yazd,3296437,4827,635,3307776,1
9508,processing,2024-12-06 08:31:00,mastercard,Mashhad,3356029,630,28972,8184368,0
9509,success,2024-05-02 14:52:00,micro,Mashhad,3745763,4295,27123,7939668,0
9510,failed,2024-01-22 13:19:00,shaparak,Rasht,3833395,6639,8994,8570601,0
9511,reversed,2024-03-17 13:06:00,mastercard,Tabriz,1510989,6104,26801,8047758,0
9512,processing,2024-03-09 12:34:00,virtual,Kashan,4160856,703,9043,6367370,0
9513,failed,2024-07-20 12:04:00,gift,Qom,4737884,5229,3906,11716679,1
9514,pending,2024-01-09 04:59:00,nano,Qom,3708673,6019,29485,8479813,0
9515,reversed,2024-03-18 02:17:00,mastercard,Mashhad,2971208,4896,11688,8166227,1
9516,success,2024-04-16 19:00:00,visa,Urmia,4241774,6139,20949,6775013,1
9517,processing,2024-04-29 13:45:00,virtual,Shiraz,1011128,510,17453,1859978,1
9518,pending,2024-12-20 21:46:00,gift,Mashhad,3115164,4743,9005,9606763,0
9519,pending,2024-09-18 20:13:00,credit,Qazvin,1767078,4392,22183,4022646,0
9520,processing,2024-04-07 08:23:00,nano,Sanandaj,661520,6207,14952,3355186,1
9521,success,2024-05-18 22:16:00,virtual,Bandar Abbas,1452494,1430,29853,8083513,0
9522,reversed,2024-11-18 13:45:00,debit,Yazd,4982783,1544,12746,9005525,0
9523,pending,2024-04-25 18:57:00,credit,Kashan,4112460,4833,9888,9039644,1
9524,processing,2024-09-10 14:57:00,shaparak,Kashan,1578266,5228,8658,6641500,1
9525,processing,2024-07-22 16:47:00,nano,Rasht,3392360,4841,8868,8271758,1
9526,success,2024-05-27 10:52:00,gift,Qazvin,4290166,2387,24816,8223939,0
9527,failed,2024-03-28 03:01:00,gift,Shiraz,824585,5855,28212,4732630,1
9528,reversed,2024-08-31 01:23:00,micro,Qom,4343903,1518,24894,5308063,1
9529,failed,2024-12-09 19:50:00,shaparak,Karaj,945780,3173,7241,5137111,1
9530,reversed,2024-04-21 21:45:00,nano,Hamadan,3472571,4460,7074,5862506,0
9531,reversed,2024-04-30 07:42:00,nano,Karaj,4413114,663,25860,5482762,1
9532,reversed,2024-08-12 04:47:00,credit,Karaj,1721944,5383,23670,2653521,0
9533,reversed,2024-08-28 17:23:00,credit,Urmia,624464,5475,3265,7195688,1
9534,success,2024-11-19 13:18:00,nano,Arak,2815440,6312,272,3465376,1
9535,reversed,2024-06-07 06:34:00,virtual,Rasht,718892,2782,12035,2645977,1
9536,failed,2024-01-12 04:11:00,gift,Urmia,1884183,584,13913,4157804,0
9537,success,2024-07-21 22:37:00,micro,Ahvaz,450484,1853,25869,2568256,0
9538,success,2024-11-30 09:44:00,prepaid,Shiraz,2647575,1682,1604,8310432,1
9539,success,2024-01-08 11:44:00,mastercard,Qom,889997,5828,23183,2923278,0
9540,success,2024-10-21 14:22:00,shaparak,Kashan,2150191,5733,12269,8978373,1
9541,failed,2024-12-19 10:36:00,micro,Mashhad,4570841,835,11575,6972814,0
9542,reversed,2024-11-05 23:05:00,nano,Tehran,2841065,4411,26428,5072969,0
9543,processing,2024-06-07 19:22:00,gift,Tabriz,3904393,5309,10871,10161725,1
9544,pending,2024-05-16 04:05:00,debit,Kermanshah,3622690,1467,3642,8913482,1
9545,reversed,2024-04-29 00:13:00,shaparak,Rasht,1946807,1372,28583,3228199,1
9546,reversed,2024-07-26 01:26:00,shaparak,Tabriz,3984531,1196,10962,10407780,1
9547,pending,2024-03-22 19:23:00,nano,Isfahan,1513764,2864,42,7520981,0
9548,reversed,2024-12-02 02:40:00,credit,Arak,305885,2802,25983,1987622,1
9549,pending,2024-06-20 00:41:00,micro,Kashan,4441011,5186,28436,5370643,1
9550,success,2024-06-07 14:32:00,credit,Qazvin,1983912,451,13595,6464300,0
9551,failed,2024-03-16 23:08:00,mastercard,Karaj,1114827,6860,27565,3778394,1
9552,reversed,2024-02-16 12:42:00,nano,Qom,1420358,5669,12656,1529805,0
9553,reversed,2024-10-04 05:37:00,credit,Bandar Abbas,4970233,3112,1252,7151457,1
9554,processing,2024-07-14 11:38:00,visa,Yazd,893313,3153,3356,1459104,0
9555,failed,2024-03-09 21:18:00,debit,Karaj,3713709,2875,24256,3793557,0
9556,processing,2024-10-27 05:25:00,visa,Sanandaj,1865046,6391,21356,8783076,0
9557,failed,2024-03-30 03:39:00,nano,Kerman,614245,4647,4618,1612332,0
9558,reversed,2024-11-10 07:14:00,nano,Sanandaj,3943435,6625,16525,8169833,0
9559,processing,2024-09-29 08:47:00,nano,Kerman,2792555,5874,29704,8081121,0
9560,pending,2024-03-01 12:12:00,nano,Karaj,2706490,5105,5844,9583567,1
9561,success,2024-01-03 15:20:00,gift,Tabriz,4437556,3386,25984,7222643,0
9562,pending,2024-09-21 19:05:00,gift,Qom,3805323,6033,26155,9184644,0
9563,pending,2024-03-08 17:22:00,mastercard,Bandar Abbas,4806560,2552,4852,10087010,0
9564,pending,2024-02-11 00:31:00,nano,Tehran,1070964,3329,25238,2444006,0
9565,reversed,2024-02-01 17:28:00,virtual,Kerman,1204589,2799,25301,1703780,0
9566,reversed,2024-02-16 10:46:00,micro,Shiraz,2518102,3406,23395,5428474,1
9567,pending,2024-04-10 09:13:00,shaparak,Bandar Abbas,1928750,2552,15263,4317889,0
9568,success,2024-04-25 03:50:00,visa,Bandar Abbas,2332031,5451,9117,3594407,0
9569,failed,2024-08-05 16:40:00,micro,Qom,3270138,2564,2922,3508836,0
9570,failed,2024-04-27 08:08:00,prepaid,Qom,411722,5318,29475,2193734,1
9571,processing,2024-05-30 14:04:00,virtual,Bandar Abbas,4267622,377,16328,8954976,1
9572,success,2024-04-19 00:09:00,credit,Shiraz,4578876,1482,341,11036544,0
9573,processing,2024-03-13 00:23:00,virtual,Qom,2001071,3004,25728,6300014,0
9574,failed,2024-05-12 12:11:00,credit,Rasht,2263817,2687,19144,8338121,0
9575,success,2024-01-08 19:45:00,prepaid,Shiraz,4861033,2824,18395,11735917,0
9576,success,2024-11-02 21:06:00,gift,Rasht,2189738,5742,29194,8121914,1
9577,processing,2024-04-23 19:01:00,credit,Rasht,4859247,6297,3593,7809278,0
9578,success,2024-01-30 19:47:00,debit,Tehran,265453,6,3293,1422827,1
9579,success,2024-04-09 22:44:00,virtual,Tehran,1110235,2348,23217,2902505,1
9580,processing,2024-11-13 22:20:00,shaparak,Kashan,4388359,1859,3159,5282770,1
9581,failed,2024-03-23 20:51:00,prepaid,Kerman,3606424,3685,27581,8041711,0
9582,processing,2024-03-17 01:04:00,shaparak,Kashan,4207321,4867,9842,9385077,1
9583,failed,2024-01-10 12:33:00,micro,Hamadan,1640130,4416,27599,3650211,1
9584,pending,2024-04-17 18:08:00,micro,Kerman,439225,1730,9701,2457128,1
9585,reversed,2024-09-29 01:48:00,credit,Arak,1382618,226,10536,6848421,0
9586,processing,2024-07-13 23:40:00,visa,Kashan,1112710,5060,15022,7520056,0
9587,reversed,2024-04-09 23:18:00,credit,Kerman,58272,3837,18099,5508165,0
9588,failed,2024-12-01 09:21:00,debit,Kashan,69867,5789,21204,93902,0
9589,processing,2024-02-11 03:12:00,debit,Mashhad,1143808,6722,8282,7681901,0
9590,reversed,2024-03-17 18:53:00,shaparak,Isfahan,3635157,1245,28809,5375743,0
9591,pending,2024-09-18 21:38:00,gift,Hamadan,4379612,5965,7034,5684834,0
9592,processing,2024-03-03 15:50:00,micro,Tabriz,1907390,2240,16314,8586066,1
9593,success,2024-06-22 12:59:00,shaparak,Arak,4353385,5905,4567,4918218,0
9594,processing,2024-01-17 04:20:00,debit,Kerman,17723,2826,11712,2069697,1
9595,pending,2024-11-30 07:31:00,nano,Karaj,871308,6533,23799,3108023,0
9596,failed,2024-07-30 19:14:00,shaparak,Qazvin,3686546,5606,17665,4522338,1
9597,reversed,2024-06-10 00:59:00,prepaid,Kashan,3230912,5638,10882,5460715,1
9598,success,2024-02-20 07:11:00,nano,Sanandaj,515042,440,9322,6602278,0
9599,processing,2024-05-27 02:33:00,virtual,Hamadan,3885413,2177,18877,10809511,0
9600,pending,2024-04-11 00:35:00,visa,Mashhad,3051939,910,28207,4483539,1
9601,pending,2024-11-21 19:46:00,credit,Qom,3933901,871,9674,9396645,0
9602,reversed,2024-01-19 21:34:00,credit,Qazvin,2505590,2808,19639,3755759,0
9603,success,2024-10-25 00:39:00,shaparak,Mashhad,2255410,4203,13997,2388456,1
9604,failed,2024-03-17 17:13:00,shaparak,Bandar Abbas,4350832,924,3383,7491275,1
9605,reversed,2024-02-25 17:43:00,virtual,Qom,3479877,6868,1753,3484500,0
9606,reversed,2024-07-28 14:41:00,shaparak,Rasht,1341156,4443,26866,3445854,1
9607,reversed,2024-11-21 22:53:00,nano,Hamadan,4977580,3858,19472,4983044,1
9608,pending,2024-04-25 20:28:00,visa,Qazvin,237119,6591,9539,6536883,1
9609,success,2024-04-17 06:46:00,nano,Mashhad,873347,960,12984,7096115,0
